"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CATSPERG",0.000347223218971828,0.289013685717326,0.209,0.186,1
"SMARCD3",0.000354703610697897,0.448199537782165,0.287,0.283,1
"ME1",0.000375447918644139,0.257945550433395,0.475,0.628,1
"TACC2",0.000391383399207812,0.270953542021606,0.346,0.463,1
"ARHGEF17",0.00039411890366438,0.257498124499133,0.263,0.249,1
"NPIPB13",0.000405083255524731,0.364674191221316,0.274,0.266,1
"ANK1",0.000417146121099387,0.323040293589405,0.225,0.203,1
"CPEB4",0.000420252858006399,0.301581770179985,0.742,0.87,1
"SCG2",0.000421222703222976,0.73012868383552,0.295,0.3,1
"COL6A1",0.000439850604880713,0.350331282488363,0.244,0.23,1
"LAMP1",0.000442390913342048,0.365171178199586,0.271,0.258,1
"TSPAN9",0.000452660720384386,0.400098238324854,0.352,0.368,1
"NDUFB1",0.000453495022139576,0.26089995807491,0.2,0.178,1
"BRF1",0.000458279525837426,0.457568855407871,0.328,0.336,1
"PPP1R26-AS1",0.000470440318894401,0.291581637439449,0.283,0.368,1
"NDUFS5",0.000477279777831086,0.286482921173156,0.177,0.154,1
"PLBD2",0.00048460226079509,0.343494744247172,0.305,0.3,1
"EGR3",0.000486524590712974,0.448027263055755,0.16,0.138,1
"AL117190.1",0.000499924176420825,0.296367190745304,0.242,0.226,1
"PCNT",0.000520080297749506,0.574803363511095,0.634,0.759,1
"STYXL1",0.000540767068416179,0.256650870513658,0.273,0.364,1
"NSD2",0.000552957770418532,0.364664036371496,0.64,0.766,1
"SNAP25-AS1",0.0005730023010336,0.295837742375155,0.32,0.325,1
